area,bbox_xyxy,mean_score,peak_score,component_score,scene,camera,image_name,frame_idx,depth_source,mask_source,flow_source,local_component_rank,depth_edge_mean,temporal_depth_mean,confidence_edge_mean,low_confidence_mean,occlusion_gate_mean,mask_boundary_mean,flow_valid_boundary_mean,flow_mag_boundary_mean,dynamic_boundary_mean,static_delta_boundary_mean,flicker_boundary_mean,component_id
15,"[464, 224, 560, 320]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0034,34,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0034.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0034.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0034.npz,0,0.18135002255439758,0.5489802360534668,0.3233692944049835,0.46793439984321594,0.37051352858543396,0.03790133446455002,0.046035971492528915,0.5711897611618042,0.6519058346748352,0.7292841076850891,0.04480176791548729,cut_roasted_beef_depth_331_cam00_0034
15,"[256, 160, 352, 256]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0100,100,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0100.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0100.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0100.npz,3,0.15502427518367767,0.42285653948783875,0.291276752948761,0.500511646270752,0.3837152123451233,0.047369372099637985,0.05109531804919243,0.7371444702148438,0.6660189032554626,0.7429828643798828,0.06259409338235855,cut_roasted_beef_depth_332_cam00_0100
15,"[432, 368, 528, 464]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0254,254,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0254.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0254.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0254.npz,3,0.18443907797336578,0.40903010964393616,0.30569157004356384,0.4955759346485138,0.3906933069229126,0.06527257710695267,0.06357736885547638,0.2894594073295593,0.6612046957015991,0.7439194321632385,0.06186757981777191,cut_roasted_beef_depth_333_cam00_0254
15,"[432, 192, 528, 288]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0291,291,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0291.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0291.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0291.npz,0,0.18025532364845276,0.41293078660964966,0.27384093403816223,0.5055654644966125,0.3870776891708374,0.04627230763435364,0.05907239392399788,0.6567259430885315,0.6663807034492493,0.74372398853302,0.055215153843164444,cut_roasted_beef_depth_334_cam00_0291
14,"[416, 176, 512, 272]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0029,29,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0029.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0029.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0029.npz,0,0.181000754237175,0.3713095784187317,0.28987446427345276,0.4992501437664032,0.37099143862724304,0.04065858945250511,0.03463639318943024,0.6520079970359802,0.6536594033241272,0.7264714241027832,0.05024917423725128,cut_roasted_beef_depth_335_cam00_0029
14,"[416, 192, 512, 288]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0029,29,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0029.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0029.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0029.npz,1,0.181000754237175,0.3713095784187317,0.28987446427345276,0.4992501437664032,0.37099143862724304,0.04065858945250511,0.03463639318943024,0.6520079970359802,0.6536594033241272,0.7264714241027832,0.05024917423725128,cut_roasted_beef_depth_336_cam00_0029
14,"[416, 208, 512, 304]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0029,29,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0029.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0029.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0029.npz,2,0.181000754237175,0.3713095784187317,0.28987446427345276,0.4992501437664032,0.37099143862724304,0.04065858945250511,0.03463639318943024,0.6520079970359802,0.6536594033241272,0.7264714241027832,0.05024917423725128,cut_roasted_beef_depth_337_cam00_0029
14,"[416, 224, 512, 320]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0029,29,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0029.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0029.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0029.npz,3,0.181000754237175,0.3713095784187317,0.28987446427345276,0.4992501437664032,0.37099143862724304,0.04065858945250511,0.03463639318943024,0.6520079970359802,0.6536594033241272,0.7264714241027832,0.05024917423725128,cut_roasted_beef_depth_338_cam00_0029
14,"[400, 160, 496, 256]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0043,43,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0043.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0043.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0043.npz,0,0.18407349288463593,0.40834009647369385,0.31934165954589844,0.4643712639808655,0.3738569915294647,0.039185136556625366,0.044285330921411514,0.7886278629302979,0.6530495882034302,0.7279390096664429,0.046505723148584366,cut_roasted_beef_depth_339_cam00_0043
14,"[384, 144, 480, 240]",1.0,1.0,1.0,cut_roasted_beef,cam00,cam00_0099,99,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0099.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0099.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0099.npz,0,0.15791663527488708,0.3354506492614746,0.3045659363269806,0.45794498920440674,0.38369515538215637,0.04477550834417343,0.057966575026512146,0.5846813321113586,0.6652661561965942,0.7418537139892578,0.05890900269150734,cut_roasted_beef_depth_340_cam00_0099
