area,bbox_xyxy,mean_score,peak_score,component_score,scene,camera,image_name,frame_idx,depth_source,mask_source,flow_source,local_component_rank,depth_edge_mean,temporal_depth_mean,confidence_edge_mean,low_confidence_mean,occlusion_gate_mean,mask_boundary_mean,flow_valid_boundary_mean,flow_mag_boundary_mean,dynamic_boundary_mean,static_delta_boundary_mean,flicker_boundary_mean,component_id
44,"[352, 160, 416, 224]",0.964009702205658,1.0,0.9712077617645265,cut_roasted_beef,cam00,cam00_0272,272,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0272.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0272.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0272.npz,0,0.18439145386219025,0.37252867221832275,0.3197932541370392,0.47977837920188904,0.3277328610420227,0.03381359204649925,0.04139677807688713,0.41850191354751587,0.5556178092956543,0.6707456707954407,0.034324195235967636,cut_roasted_beef_depth_012_cam00_0272
80,"[320, 160, 384, 224]",0.9634675979614258,1.0,0.9707740783691408,cut_roasted_beef,cam00,cam00_0253,253,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0253.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0253.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0253.npz,0,0.15446220338344574,0.3394767940044403,0.2863962948322296,0.47643670439720154,0.33767080307006836,0.052519168704748154,0.054412778466939926,0.22337861359119415,0.5521340370178223,0.666199803352356,0.044871795922517776,cut_roasted_beef_depth_013_cam00_0253
58,"[416, 160, 480, 224]",0.9632725715637207,1.0,0.9706180572509766,cut_roasted_beef,cam00,cam00_0266,266,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0266.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0266.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0266.npz,0,0.1875329166650772,0.46323585510253906,0.31586772203445435,0.4703616797924042,0.3324621021747589,0.044340766966342926,0.041694384068250656,0.4495728313922882,0.556580662727356,0.6697098612785339,0.04206201806664467,cut_roasted_beef_depth_014_cam00_0266
44,"[416, 160, 480, 224]",0.9632300734519958,1.0,0.9705840587615968,cut_roasted_beef,cam00,cam00_0264,264,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0264.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0264.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0264.npz,0,0.18433211743831635,0.4983975291252136,0.3257521390914917,0.471000999212265,0.33805322647094727,0.05187143385410309,0.05085022747516632,0.23963621258735657,0.5555915236473083,0.6686098575592041,0.04519566148519516,cut_roasted_beef_depth_015_cam00_0264
46,"[320, 192, 384, 256]",0.9628480076789856,1.0,0.9702784061431886,cut_roasted_beef,cam00,cam00_0278,278,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0278.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0278.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0278.npz,0,0.18125835061073303,0.33801960945129395,0.2564683258533478,0.46154147386550903,0.32279887795448303,0.027937280014157295,0.033699799329042435,0.5271961688995361,0.5554631352424622,0.6658059358596802,0.031152620911598206,cut_roasted_beef_depth_016_cam00_0278
135,"[352, 160, 416, 224]",0.9597145318984985,1.0,0.9677716255187989,cut_roasted_beef,cam00,cam00_0258,258,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0258.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0258.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0258.npz,1,0.1879161149263382,0.30346664786338806,0.2971084713935852,0.4858786463737488,0.3384030759334564,0.053619153797626495,0.048495616763830185,0.30214861035346985,0.554202675819397,0.6654704213142395,0.0474218912422657,cut_roasted_beef_depth_017_cam00_0258
82,"[320, 192, 384, 256]",0.9593230485916138,1.0,0.967458438873291,cut_roasted_beef,cam00,cam00_0279,279,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0279.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0279.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0279.npz,1,0.18080078065395355,0.37106063961982727,0.2517089545726776,0.44021496176719666,0.3224843442440033,0.026942333206534386,0.03339052200317383,0.41619691252708435,0.5563560128211975,0.6674544811248779,0.029384475201368332,cut_roasted_beef_depth_018_cam00_0279
56,"[320, 160, 384, 224]",0.9588766694068909,1.0,0.9671013355255127,cut_roasted_beef,cam00,cam00_0246,246,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0246.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0246.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0246.npz,0,0.1585690677165985,0.5581226348876953,0.2582542896270752,0.4717525243759155,0.32610243558883667,0.037702929228544235,0.038954634219408035,0.21304401755332947,0.5499866008758545,0.666299045085907,0.037664998322725296,cut_roasted_beef_depth_019_cam00_0246
28,"[320, 192, 384, 256]",0.9588635563850403,1.0,0.9670908451080322,cut_roasted_beef,cam00,cam00_0049,49,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0049.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0049.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0049.npz,0,0.1850423365831375,0.4534516930580139,0.2969658374786377,0.4565400779247284,0.32110437750816345,0.03489607200026512,0.04071986302733421,0.5003501176834106,0.5430335998535156,0.6561803221702576,0.032780714333057404,cut_roasted_beef_depth_020_cam00_0049
132,"[352, 160, 416, 224]",0.9588204622268677,1.0,0.9670563697814942,cut_roasted_beef,cam00,cam00_0254,254,/leonardo_work/EUHPC_D21_034/proj_adags/repo/adags/refine-logs/depth_occlusion_support/r031_da3_depth_full/depth_npz/cut_roasted_beef/cam00_0254.npz,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/motion_priors/masks/cam00_0254.png,/leonardo_work/EUHPC_D21_034/proj_adags/data/n3v/cut_roasted_beef/flow/cam00_0254.npz,1,0.18443907797336578,0.40903010964393616,0.30569157004356384,0.4955759346485138,0.3347087502479553,0.0529889240860939,0.043908942490816116,0.2031441479921341,0.5527438521385193,0.6659489274024963,0.044722989201545715,cut_roasted_beef_depth_021_cam00_0254
